Date,Account,Payee,Category Group,Category,Tags,Memo,Amount,In/Out,Source,ImportId
2025-06-02,BPI Main,Family,Uncategorized / Review,To Triage,review,"Fund Transfer TO: MA. CLEOFE P LI,A/C#2159048627",1500.0,Outflow,YNAB,907
2025-06-02,BPI Credit Card,Family,Uncategorized / Review,To Triage,review,PLDT - PLDT BP026709679,1499.0,Outflow,YNAB,908
2025-06-02,BPI Credit Card,Shopping,Uncategorized / Review,To Triage,review,Wireless Microphone Rechargeable for Karaoke Videoke Mic Receiver 50m/164ft UHF Handheld ,465.0,Outflow,YNAB,909
2025-06-02,BPI Main,Fees - Credit Card,Uncategorized / Review,To Triage,review,ATM Withdrawal Fee - BDO @00510623,18.0,Outflow,YNAB,910
2025-06-02,BPI Main,Fund Transfer - Marifel,Transfers,Internal Transfers,transfer,4348 ELINK PAYMENT INTER-BANK FUND TRANSFER - from OWN BANK THE RURAL BANK OF CAVITE CITY INC | Ref: 20250601OWNBPHM2XXXB310000026464804,1000.0,Inflow,YNAB,911
2025-06-02,Cash - Wallet,Transfer : BPI Main,Transfers,Internal Transfers,transfer,ATM Withdrawal - BDO @00510623,5000.0,Inflow,YNAB,912
2025-06-02,eWallet - MAYA,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Fund Transfer - Maya,10000.0,Inflow,YNAB,913
2025-06-01,eWallet - MAYA,Transfer : MAYA Landers Visa Card,Transfers,Internal Transfers,transfer,Maya Credit Card Payment,8992.0,Outflow,YNAB,914
2025-06-01,MAYA BLACK Visa Plat,Family,Uncategorized / Review,To Triage,review,"Maintenance Nanay, Tatay and Mamang",3718.07,Outflow,YNAB,915
2025-06-01,MAYA BLACK Visa Plat,Family,Uncategorized / Review,To Triage,review,SM Supermarket Groceries,1928.88,Outflow,YNAB,916
2025-06-01,RCBC Hexagon Previledge Platinum,Family,Health & Insurance,Medications & Vitamins,,INDOPLAS 3 Ply Disposable Facemasks,346.0,Outflow,YNAB,917
2025-06-01,Union Bank Debit,Investment / Interest,Uncategorized / Review,To Triage,review,Interest,2.94,Inflow,YNAB,918
2025-06-01,MAYA Landers Visa Card,Transfer : eWallet - MAYA,Transfers,Internal Transfers,transfer,Maya Credit Card Payment,8992.0,Inflow,YNAB,919
2025-05-31,RCBC Hexagon Previledge Platinum,Shopee,Uncategorized / Review,To Triage,review,"Gold Star Bar Table Lamp (LED, 3-color) x2; Subtotal: 458.00; Shopee Voucher: -83.00; Shipping: 0.00",375.0,Outflow,YNAB,920
2025-05-31,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Room and Linen Soray,254.0,Outflow,YNAB,921
2025-05-30,BPI Main,Transfer : CRYPTO - BYBIT USDT,Transfers,Internal Transfers,transfer,"InstaPay Transfer 10,000 X 55.81",10000.0,Outflow,YNAB,922
2025-05-30,BPI Main,Transfer : Cash - Wallet,Transfers,Internal Transfers,transfer,ATM Withdrawal - BPI @Gen San,5000.0,Outflow,YNAB,923
2025-05-30,BPI Main,Family,Uncategorized / Review,To Triage,review,"Conel Hardware Payments - Fund Transfer TO: VIOLETA P SERAP,A/C#2150004996",4940.0,Outflow,YNAB,924
2025-05-30,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,6-Blade Big Clip Fan (Grey) x3; Subtotal: 597.00; Shopee Voucher: -72.00; Shipping: 170.00,695.0,Outflow,YNAB,925
2025-05-30,HSBC Gold Visa Cashback,Food,Uncategorized / Review,To Triage,review,Butter and Spoon Gensan,280.0,Outflow,YNAB,926
2025-05-30,Cash - Wallet,Transfer : BPI Main,Transfers,Internal Transfers,transfer,ATM Withdrawal - BPI @Gen San,5000.0,Inflow,YNAB,927
2025-05-30,CRYPTO - BYBIT USDT,Transfer : BPI Main,Transfers,Internal Transfers,transfer,"InstaPay Transfer 10,000 X 55.81",10000.0,Inflow,YNAB,928
2025-05-29,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,CITIHARDWARE LAGAO GEN GENERAL SANTOPH - Bed Mattress and Other Hardware,8619.0,Outflow,YNAB,929
2025-05-29,BPI Main,Transfer : Cash - Wallet,Transfers,Internal Transfers,transfer,ATM Withdrawal - RBN @GENSAN,5000.0,Outflow,YNAB,930
2025-05-29,RCBC Hexagon Previledge Platinum,Transportation,Uncategorized / Review,To Triage,review,RST GAS STATION GEN SANTOS PH - Fuel,1500.0,Outflow,YNAB,931
2025-05-29,RCBC Hexagon Previledge Platinum,Transportation,Uncategorized / Review,To Triage,review,COMBO Aircon & Air Filters (Montero/Strada) x2; Subtotal: 1658.00; Shopee Voucher: -354.00; Shop Voucher: -50.00; Shipping: 0.00,1254.0,Outflow,YNAB,932
2025-05-29,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Bed Cover,1088.5,Outflow,YNAB,933
2025-05-29,BPI Main,Family,Uncategorized / Review,To Triage,review,"Fund Transfer TO: MARJORIE PINOS ,A/C#2159265709",1000.0,Outflow,YNAB,934
2025-05-29,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,RDS GENSAN PHILIPPINES PH - Tuna and Food Items,499.0,Outflow,YNAB,935
2025-05-29,Cash - Wallet,Transfer : BPI Main,Transfers,Internal Transfers,transfer,ATM Withdrawal - RBN @GENSAN,5000.0,Inflow,YNAB,936
2025-05-28,Union Bank Debit,Transfer : UNION BANK Personal Loan,Transfers,Internal Transfers,transfer,May 2025 Payment,20428.52,Outflow,YNAB,937
2025-05-28,RCBC Hexagon Previledge Platinum,Bria - Ate Mai,Uncategorized / Review,To Triage,review,Hyperwave Super Galaxy Hybrid Antenna (20m) x1; Subtotal: 1799.00; Shopee Voucher: -396.00; Shipping: 0.00,1403.0,Outflow,YNAB,938
2025-05-28,BPI Main,Transfer : SAVINGS - BPI Direct Save Up,Transfers,Internal Transfers,transfer,4481 SCHEDULED TRANSFER TO SCHED TRANSFER,1000.0,Outflow,YNAB,939
2025-05-28,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,MUSTOOL Digital Laser Rangefinder 80m x1; Subtotal: 1225.00; Shopee Voucher: -216.00; Shop Voucher: -30.00; Shipping: 0.00,979.0,Outflow,YNAB,940
2025-05-28,RCBC Hexagon Previledge Platinum,Personal Effects,Uncategorized / Review,To Triage,review,CREST 3D White Professional Effects Strips (20pcs) x1; Subtotal: 1147.00; Shopee Voucher: -207.00; Shipping: 0.00,940.0,Outflow,YNAB,941
2025-05-28,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Plastic Mop,339.25,Outflow,YNAB,942
2025-05-28,eWallet - MAYA,Communication,Uncategorized / Review,To Triage,review,Smart app Load,300.0,Outflow,YNAB,943
2025-05-28,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Fortuna Statue Goddess,257.01,Outflow,YNAB,944
2025-05-28,RCBC Hexagon Previledge Platinum,Personal Effects,Uncategorized / Review,To Triage,review,Rotating Toothbrush & Toothpaste Storage Rack (Gray) x1; Subtotal: 169.00; Shopee Voucher: -50.00; Shop Voucher: -5.00; Shipping: 45.00,159.0,Outflow,YNAB,945
2025-05-28,SAVINGS - BPI Direct Save Up,Transfer : BPI Main,Transfers,Internal Transfers,transfer,4481 SCHEDULED TRANSFER TO SCHED TRANSFER,1000.0,Inflow,YNAB,946
2025-05-28,UNION BANK Personal Loan,Transfer : Union Bank Debit,Transfers,Internal Transfers,transfer,May 2025 Payment,20428.52,Inflow,YNAB,947
2025-05-27,SAVINGS - CIMB GSave,Transfer : BPI Main,Transfers,Internal Transfers,transfer,"4348 ELINK PAYMENT INTER-BANK FUND TRANSFER - from CIMB BANK PHILIPPINES,INC. | Ref: 20250527CIPHPHMMXXXB000000000001824",50000.0,Outflow,YNAB,948
2025-05-27,BPI Main,Transfer : CRYPTO - BYBIT USDT,Transfers,Internal Transfers,transfer,"ByBit Top Up 10,000 X 55.75",10000.0,Outflow,YNAB,949
2025-05-27,RCBC Hexagon Previledge Platinum,Groceries,Uncategorized / Review,To Triage,review,ROB SUPERMARKET RP GEN GENERAL SANTOPH,1151.0,Outflow,YNAB,950
2025-05-27,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Bathroom Non Slip Slipper,288.0,Outflow,YNAB,951
2025-05-27,RCBC Hexagon Previledge Platinum,Food,Uncategorized / Review,To Triage,review,JOLLIBEE JB0881 GEN SANTOS PH,231.0,Outflow,YNAB,952
2025-05-27,RCBC Hexagon Previledge Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,PAYPAL *GOOGLE 9 RING 4029357733 US,160.0,Outflow,YNAB,953
2025-05-27,CRYPTO - BYBIT USDT,Transfer : BPI Main,Transfers,Internal Transfers,transfer,"ByBit Top Up 10,000 X 55.75",10000.0,Inflow,YNAB,954
2025-05-27,BPI Main,Bria - Ate Mai,Uncategorized / Review,To Triage,review,4348 ELINK PAYMENT INTER-BANK FUND TRANSFER - from OWN BANK THE RURAL BANK OF CAVITE CITY INC | Ref: 20250527OWNBPHM2XXXB260000026176594,15000.0,Inflow,YNAB,955
2025-05-27,BPI Main,Transfer : SAVINGS - CIMB GSave,Transfers,Internal Transfers,transfer,"4348 ELINK PAYMENT INTER-BANK FUND TRANSFER - from CIMB BANK PHILIPPINES,INC. | Ref: 20250527CIPHPHMMXXXB000000000001824",50000.0,Inflow,YNAB,956
2025-05-27,BPI Main,Loan,Uncategorized / Review,To Triage,review,HSBC Credit to Cash,67212.0,Inflow,YNAB,957
2025-05-26,BPI Main,Transfer : eWallet - GCASH,Transfers,Internal Transfers,transfer,Fund Transfer - Gcash,8300.0,Outflow,YNAB,958
2025-05-26,eWallet - GCASH,Bria - Ate Mai,Uncategorized / Review,To Triage,review,Ate Bria Project - Additional Payment Wiring + Labor CR,8275.0,Outflow,YNAB,959
2025-05-26,BPI Main,Family,Uncategorized / Review,To Triage,review,"Fund Transfer TO: MARJORIE PINOS ,A/C#2159265709",4000.0,Outflow,YNAB,960
2025-05-26,BPI Main,Family,Uncategorized / Review,To Triage,review,"Hardware Expenses - Fund Transfer TO: VIOLETA P SERAP,A/C#2150004996",2820.0,Outflow,YNAB,961
2025-05-26,BPI Main,Family,Uncategorized / Review,To Triage,review,Bills Payment TO: PHIL LONG DISTA.....XXXXX96791,1499.0,Outflow,YNAB,962
2025-05-26,eWallet - GCASH,Entertainment / Subs,Uncategorized / Review,To Triage,review,TG Sub,499.0,Outflow,YNAB,963
2025-05-26,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,4 Pcs Drill Bit,425.59,Outflow,YNAB,964
2025-05-26,eWallet - GCASH,Entertainment / Subs,Uncategorized / Review,To Triage,review,TG Sub,288.0,Outflow,YNAB,965
2025-05-26,RCBC Hexagon Previledge Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,PAYPAL *GOOGLE 9 RING 4029357733 US,56.0,Outflow,YNAB,966
2025-05-26,RCBC Hexagon Previledge Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,PAYPAL *GOOGLE 9 RING 4029357733 US,56.0,Outflow,YNAB,967
2025-05-26,BPI Credit Card,Fees - Credit Card,Uncategorized / Review,To Triage,review,Facebook Ads - FB 2DSJN Reversal,23.9,Inflow,YNAB,968
2025-05-26,BPI Credit Card,Fees - Credit Card,Uncategorized / Review,To Triage,review,Facebook Ads - FB PPRQ Reversal,182.73,Inflow,YNAB,969
2025-05-26,BPI Credit Card,Fees - Credit Card,Uncategorized / Review,To Triage,review,Facebook Ads - FB RC32 Reversal,182.73,Inflow,YNAB,970
2025-05-26,eWallet - GCASH,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Fund Transfer - Gcash,8300.0,Inflow,YNAB,971
2025-05-26,BPI Main,Bria - Ate Mai,Uncategorized / Review,To Triage,review,4348 ELINK PAYMENT INTER-BANK FUND TRANSFER - from OWN BANK THE RURAL BANK OF CAVITE CITY INC | Ref: 20250524OWNBPHM2XXXB240000025844573,10000.0,Inflow,YNAB,972
2025-05-25,RCBC Hexagon Previledge Platinum,Groceries,Uncategorized / Review,To Triage,review,SHOP SUKI GEN SANTOS PH,2958.15,Outflow,YNAB,973
2025-05-25,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Mitsushi 2400W High Impact Electric Nail Gun,1299.0,Outflow,YNAB,974
2025-05-25,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,"Swing saw converter (grinder to oscillating) x3, ANTON wood drill bits (6pcs) x1, 60mm Keyless Drill Chuck Adapter x1, 3-in-1 Caulk Finisher Tool Kit x1; Subtotal: 553.00; Shopee Voucher: -100.00; Shipping: 0.00",453.0,Outflow,YNAB,975
2025-05-25,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,"Remote Control Magnetic Sticker Set x3, Wall-mounted Toothbrush Holder x1; Subtotal: 486.00; Shopee Voucher: -59.00; Shipping: 0.00",427.0,Outflow,YNAB,976
2025-05-24,RCBC Hexagon Previledge Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,OPENAI *CHATGPT SUBSCR SAN FRANCISCOUS,1148.85,Outflow,YNAB,977
2025-05-24,RCBC Hexagon Previledge Platinum,Health,Uncategorized / Review,To Triage,review,ROSE PHARMACY LAGAO GEN SANTOS PH - Medicines for Cough and Fever,1137.25,Outflow,YNAB,978
2025-05-24,RCBC Hexagon Previledge Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,PAYPAL *GOOGLE GOOGLE 4029357733 US,550.0,Outflow,YNAB,979
2025-05-24,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,FICOOL Push Board,530.0,Outflow,YNAB,980
2025-05-24,RCBC Hexagon Previledge Platinum,Health,Uncategorized / Review,To Triage,review,ROSE PHARMACY LAGAO GEN SANTOS PH,255.0,Outflow,YNAB,981
2025-05-24,RCBC Hexagon Previledge Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,PAYPAL *P3716E0EE2 35314369001 GB,239.0,Outflow,YNAB,982
2025-05-24,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Padded Weight Lifting Straps,197.89,Outflow,YNAB,983
2025-05-24,Union Bank Rewards Visa Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Google refund,21.92,Inflow,YNAB,984
2025-05-23,eWallet - Maya Savings,Transfer : eWallet - MAYA,Transfers,Internal Transfers,transfer,Auto Fund Transfer,1000.0,Outflow,YNAB,985
2025-05-23,eWallet - Maya Savings,Transfer : eWallet - MAYA,Transfers,Internal Transfers,transfer,Auto Fund Transfer,1000.0,Outflow,YNAB,986
2025-05-23,eWallet - MAYA,Health,Uncategorized / Review,To Triage,review,Konsulta MD - Papang Online Consult,825.0,Outflow,YNAB,987
2025-05-23,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Gym Grips + Glycolic Acid 7%,794.41,Outflow,YNAB,988
2025-05-23,RCBC Hexagon Previledge Platinum,Communication,Uncategorized / Review,To Triage,review,GLOBE-BILLSPAY TAGUIG CITY PH,599.0,Outflow,YNAB,989
2025-05-23,BPI Montero,Fund Transfer 3rd Party,Transfers,Internal Transfers,transfer,Fund Transfer,500.0,Outflow,YNAB,990
2025-05-23,RCBC Hexagon Previledge Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,PAYPAL *GOOGLE FUNFLY 4029357733 US,59.0,Outflow,YNAB,991
2025-05-23,eWallet - MAYA,Transfer : eWallet - Maya Savings,Transfers,Internal Transfers,transfer,Auto Fund Transfer,1000.0,Inflow,YNAB,992
2025-05-23,eWallet - MAYA,Transfer : eWallet - Maya Savings,Transfers,Internal Transfers,transfer,Auto Fund Transfer,1000.0,Inflow,YNAB,993
2025-05-22,HSBC Gold Visa Cashback,Transfer : HSBC Credit to Cash,Transfers,Internal Transfers,transfer,CIP 0.85% 12 months,67212.0,Outflow,YNAB,994
2025-05-22,BPI Main,Family,Uncategorized / Review,To Triage,review,"Fund Transfer TO: MA. CLEOFE P LI,A/C#2159048627",2000.0,Outflow,YNAB,995
2025-05-22,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,CITIHARDWARE LAGAO GEN GENERAL SANTOPH - Paint and Materials for House,1300.0,Outflow,YNAB,996
2025-05-22,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,"Solar Floodlight Set; Subtotal: 1,388.00; Voucher: 283.00",1105.0,Outflow,YNAB,997
2025-05-22,RCBC Hexagon Previledge Platinum,Transportation,Uncategorized / Review,To Triage,review,TRIPLE 222 RICE STORE GEN SANTOS PH - Fuel,1000.0,Outflow,YNAB,998
2025-05-22,eWallet - MAYA,Services,Uncategorized / Review,To Triage,review,Lista App - Credit Report,610.0,Outflow,YNAB,999
2025-05-22,RCBC Hexagon Previledge Platinum,Drinks,Uncategorized / Review,To Triage,review,COFFEE PROJECT GEN SANTOS PH,555.0,Outflow,YNAB,1000
2025-05-22,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Hodekt Electric Kettle,421.72,Outflow,YNAB,1001
2025-05-22,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Hodekt Electric Kettle,421.72,Outflow,YNAB,1002
2025-05-22,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Luggage Transparent Sleeve,232.7,Outflow,YNAB,1003
2025-05-22,eWallet - MAYA,Services,Uncategorized / Review,To Triage,review,Lista App - Credit Report CIBI,199.0,Outflow,YNAB,1004
2025-05-22,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Cartoon Panda Night Light,165.66,Outflow,YNAB,1005
2025-05-22,BPI Credit Card,Fees - Credit Card,Uncategorized / Review,To Triage,review,Facebook Ads - FB J2UA Reversal,121.49,Inflow,YNAB,1006
2025-05-22,HSBC Gold Visa Cashback,Cashback,Uncategorized / Review,To Triage,review,Visa Cashback,176.71,Inflow,YNAB,1007
2025-05-22,HSBC Credit to Cash,Transfer : HSBC Gold Visa Cashback,Transfers,Internal Transfers,transfer,CIP 0.85% 12 months,67212.0,Inflow,YNAB,1008
2025-05-21,HSBC Credit to Cash,,Uncategorized / Review,To Triage,review,Edited on June 28,67783.3,Outflow,YNAB,1009
2025-05-21,HSBC Credit to Cash,Starting Balance,Uncategorized / Review,To Triage,review,,67212.0,Outflow,YNAB,1010
2025-05-21,BPI Main,Transfer : BPI Montero,Transfers,Internal Transfers,transfer,"Fund Transfer TO: ROCLOYD LIGASON,A/C#3289281524",35000.0,Outflow,YNAB,1011
2025-05-21,BPI Montero,Transfer : Montero Auto Loan,Debt & Loans,Auto Loan,BPI,May 2025,33767.0,Outflow,YNAB,1012
2025-05-21,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,Ultra Thin Flip Bucket Shoe Cabinet for Home Use,2630.0,Outflow,YNAB,1013
2025-05-21,BPI Main,Family,Uncategorized / Review,To Triage,review,"Fund Transfer TO: MA. CLEOFE P LI,A/C#2159048627",2000.0,Outflow,YNAB,1014
2025-05-21,RCBC Hexagon Previledge Platinum,Personal Effects,Uncategorized / Review,To Triage,review,"GUARD SERIES Luggage 20â³; Subtotal: 1,999.00; Voucher: 350.00; Shipping: 270.00",1919.0,Outflow,YNAB,1015
2025-05-21,BPI Main,Transfer : eWallet - GCASH,Transfers,Internal Transfers,transfer,Fund Transfer - GCash,1000.0,Outflow,YNAB,1016
2025-05-21,RCBC Hexagon Previledge Platinum,Personal Effects,Uncategorized / Review,To Triage,review,"Foam Mattress Topper; Subtotal: 1,059.00; Voucher: 191.00",868.0,Outflow,YNAB,1017
2025-05-21,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,PHERA Mango Lotion x 3,797.18,Outflow,YNAB,1018
2025-05-21,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,Push-cart Trolley XL; Subtotal: 718.00; Voucher: 108.00; Shipping: 100.00,710.0,Outflow,YNAB,1019
2025-05-21,eWallet - GCASH,Entertainment / Subs,Uncategorized / Review,To Triage,review,NETFLIX,549.0,Outflow,YNAB,1020
2025-05-21,eWallet - GCASH,Entertainment / Subs,Uncategorized / Review,To Triage,review,TG Sub,199.0,Outflow,YNAB,1021
2025-05-21,eWallet - GCASH,Entertainment / Subs,Uncategorized / Review,To Triage,review,TG Sub,199.0,Outflow,YNAB,1022
2025-05-21,BPI Credit Card,Fees - Credit Card,Uncategorized / Review,To Triage,review,Facebook Ads - FB RC32 â Paid Ad,182.73,Outflow,YNAB,1023
2025-05-21,eWallet - GCASH,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Fund Transfer - GCash,1000.0,Inflow,YNAB,1024
2025-05-21,Montero Auto Loan,Transfer : BPI Montero,Transfers,Internal Transfers,transfer,May 2025,33767.0,Inflow,YNAB,1025
2025-05-21,BPI Montero,Transfer : BPI Main,Transfers,Internal Transfers,transfer,"Fund Transfer TO: ROCLOYD LIGASON,A/C#3289281524",35000.0,Inflow,YNAB,1026
2025-05-20,RCBC Hexagon Previledge Platinum,Investment / Interest,Uncategorized / Review,To Triage,review,PAG IBIG FUND HDMF MAKATI PH - Monthly Contribution,2849.0,Outflow,YNAB,1027
2025-05-20,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Oversize Clothes Underbed Organizer,2280.24,Outflow,YNAB,1028
2025-05-20,RCBC Hexagon Previledge Platinum,Personal Effects,Uncategorized / Review,To Triage,review,T. Partner GUARD SERIES Luggage 24,2269.0,Outflow,YNAB,1029
2025-05-20,Cash - Wallet,Services,Uncategorized / Review,To Triage,review,Brunos Haircut + Tip,750.0,Outflow,YNAB,1030
2025-05-20,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Lunch - Pastil,247.0,Outflow,YNAB,1031
2025-05-20,BPI Credit Card,Fees - Credit Card,Uncategorized / Review,To Triage,review,Facebook Ads - FB PPRQ â Paid Ad,182.73,Outflow,YNAB,1032
2025-05-19,SAVINGS - CIMB Upsave,Transfer : BPI Main,Transfers,Internal Transfers,transfer,"4348 ELINK PAYMENT INTER-BANK FUND TRANSFER - from CIMB BANK PHILIPPINES,INC. | Ref: 20250519CIPHPHMMXXXB000000000004344",50000.0,Outflow,YNAB,1033
2025-05-19,BPI Main,Transfer : SAVINGS - RCBC Hexa,Transfers,Internal Transfers,transfer,for RCBC Credit Card Payment 2025.05.19,40000.0,Outflow,YNAB,1034
2025-05-19,SAVINGS - RCBC Hexa,Transfer : RCBC Hexagon Previledge Platinum,Transfers,Internal Transfers,transfer,CASH PAYMENT,38459.96,Outflow,YNAB,1035
2025-05-19,BPI Main,Transfer : BPI Credit Card,Transfers,Internal Transfers,transfer,Bills Payment TO: BPI EXPRESS CAR.....XXXXX34203,25898.98,Outflow,YNAB,1036
2025-05-19,BPI Main,Transfer : Union Bank Debit,Transfers,Internal Transfers,transfer,Union Bank Credit Card Payment,12000.0,Outflow,YNAB,1037
2025-05-19,Union Bank Debit,Transfer : Union Bank Rewards Visa Platinum,Transfers,Internal Transfers,transfer,Bills Payment - May 2025,11187.69,Outflow,YNAB,1038
2025-05-19,BPI Main,Family,Uncategorized / Review,To Triage,review,Mama Delias Downpayment,6899.0,Outflow,YNAB,1039
2025-05-19,BPI Main,Transfer : HSBC Gold Visa Cashback,Transfers,Internal Transfers,transfer,Bills Payment TO: HSBC CREDIT CAR.....XXXXX44231,5826.61,Outflow,YNAB,1040
